video_duration_sec,verified_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
40,0,176734.0,79197.0,27685.0,1580.0,1039.0
60,0,655065.0,371993.0,18693.0,994.0,337.0
57,0,893011.0,279710.0,105965.0,119.0,8.0
46,0,533772.0,153478.0,55524.0,1263.0,676.0
59,0,512387.0,239732.0,28929.0,5023.0,1963.0
54,0,311925.0,192219.0,27014.0,4427.0,2545.0
32,0,543733.0,254468.0,39079.0,4261.0,601.0
28,0,242321.0,146132.0,9175.0,3159.0,2092.0
15,0,672717.0,176915.0,45770.0,4301.0,923.0
30,0,951466.0,287808.0,42983.0,2330.0,711.0
47,0,775777.0,217594.0,37342.0,1473.0,301.0
13,0,731118.0,201813.0,10768.0,1576.0,310.0
35,0,642891.0,310197.0,22333.0,6621.0,1459.0
34,0,144598.0,73919.0,3675.0,1203.0,505.0
57,0,286743.0,161209.0,1600.0,2150.0,897.0
46,0,886909.0,262560.0,102098.0,669.0,104.0
22,0,32172.0,13931.0,4932.0,331.0,143.0
16,0,12150.0,1050.0,187.0,15.0,7.0
14,0,326593.0,204729.0,19377.0,914.0,261.0
46,0,753431.0,277868.0,81216.0,942.0,447.0
53,0,525034.0,229418.0,1780.0,2567.0,321.0
47,0,433950.0,79642.0,31502.0,56.0,2.0
16,0,733620.0,10528.0,2493.0,45.0,6.0
38,0,267906.0,32388.0,5869.0,548.0,165.0
30,0,199909.0,106600.0,262.0,753.0,120.0
10,0,781117.0,311671.0,2417.0,3881.0,1079.0
37,0,41247.0,19883.0,2485.0,454.0,173.0
12,0,589850.0,279139.0,101500.0,6087.0,3379.0
46,0,302766.0,180458.0,22443.0,2283.0,1049.0
25,0,18294.0,5146.0,1003.0,68.0,22.0
28,0,136515.0,27380.0,9034.0,253.0,121.0
18,0,837190.0,20652.0,160.0,180.0,94.0
22,0,206278.0,6142.0,1444.0,0.0,0.0
45,0,863157.0,318932.0,32064.0,6195.0,1307.0
18,0,393462.0,121258.0,25693.0,594.0,343.0
17,0,336873.0,129182.0,26451.0,3113.0,777.0
34,0,246188.0,12330.0,880.0,65.0,12.0
41,0,726214.0,41091.0,2573.0,990.0,487.0
31,0,3782.0,1130.0,23.0,6.0,1.0
21,0,479079.0,201046.0,64545.0,4636.0,2609.0
59,0,69736.0,12793.0,5089.0,225.0,25.0
42,0,274685.0,181437.0,69615.0,3299.0,986.0
41,0,493156.0,235124.0,9241.0,5733.0,296.0
31,0,885544.0,338621.0,59401.0,7750.0,2856.0
18,0,927533.0,320888.0,118486.0,2231.0,1284.0
58,0,849116.0,376461.0,115340.0,7096.0,404.0
26,0,57504.0,13947.0,3464.0,274.0,174.0
60,0,864557.0,60745.0,16955.0,1314.0,212.0
33,0,84228.0,2172.0,136.0,49.0,28.0
52,0,404364.0,248229.0,72983.0,2211.0,446.0
25,0,376143.0,101493.0,6935.0,493.0,262.0
34,0,76857.0,6807.0,277.0,24.0,10.0
43,0,118512.0,3543.0,374.0,70.0,29.0
50,0,281615.0,69972.0,7788.0,1112.0,393.0
13,0,63350.0,2780.0,262.0,66.0,32.0
45,0,918837.0,317985.0,84088.0,6566.0,3669.0
49,0,474661.0,298274.0,48164.0,726.0,425.0
41,0,946286.0,221803.0,79571.0,695.0,0.0
20,0,732244.0,294183.0,100761.0,3086.0,1042.0
19,0,391328.0,260424.0,68259.0,4898.0,613.0
44,0,8686.0,641.0,205.0,12.0,7.0
7,0,740878.0,331523.0,11616.0,4175.0,2634.0
42,0,966132.0,318848.0,1323.0,4729.0,417.0
31,0,84622.0,3506.0,864.0,42.0,7.0
39,0,659529.0,35565.0,6967.0,336.0,171.0
51,0,819200.0,344803.0,63639.0,4943.0,2077.0
35,0,122549.0,39834.0,1544.0,351.0,31.0
39,0,532437.0,182825.0,71871.0,1711.0,716.0
40,1,632284.0,204096.0,35843.0,2564.0,1569.0
8,0,709815.0,291788.0,38925.0,1439.0,957.0
51,0,12139.0,5363.0,736.0,127.0,17.0
7,0,349092.0,161348.0,37533.0,1356.0,266.0
12,0,606470.0,127264.0,10695.0,941.0,357.0
28,0,344074.0,121416.0,27304.0,914.0,188.0
45,0,975302.0,405689.0,18934.0,4971.0,2971.0
38,0,456390.0,17173.0,4679.0,99.0,40.0
12,0,595639.0,358768.0,125507.0,1148.0,398.0
59,0,982755.0,53353.0,7300.0,486.0,13.0
46,0,763132.0,462471.0,172197.0,11341.0,6026.0
30,0,248483.0,160722.0,56945.0,2192.0,705.0
13,0,23305.0,7609.0,767.0,87.0,21.0
20,0,203987.0,90121.0,35657.0,120.0,62.0
60,0,934648.0,595091.0,94757.0,6738.0,2551.0
35,0,699390.0,10031.0,2134.0,26.0,12.0
15,0,473152.0,136804.0,15592.0,2618.0,593.0
41,0,978002.0,65688.0,13016.0,1251.0,353.0
31,0,215588.0,41973.0,8549.0,909.0,308.0
38,0,287802.0,25585.0,5911.0,450.0,178.0
11,0,367848.0,225850.0,15639.0,764.0,500.0
36,0,952119.0,85044.0,26375.0,1893.0,699.0
16,0,332215.0,34451.0,5423.0,652.0,185.0
16,0,80391.0,4292.0,334.0,102.0,47.0
58,0,493462.0,156818.0,54288.0,3263.0,59.0
14,0,197383.0,109085.0,3470.0,1648.0,935.0
16,0,403550.0,101492.0,6084.0,113.0,22.0
13,0,502023.0,248577.0,39860.0,1603.0,27.0
31,0,923535.0,448969.0,117661.0,7447.0,2404.0
57,0,90348.0,29620.0,80.0,506.0,12.0
25,0,857267.0,135800.0,23322.0,141.0,50.0
40,0,102997.0,40477.0,1854.0,216.0,122.0
31,0,371224.0,158623.0,57732.0,3711.0,1087.0
14,0,481707.0,271557.0,99112.0,5621.0,2888.0
26,0,205203.0,129494.0,10247.0,1438.0,815.0
33,0,105826.0,29544.0,11145.0,56.0,20.0
52,0,417654.0,239169.0,40478.0,3372.0,1352.0
43,0,973715.0,245630.0,27564.0,2607.0,1627.0
55,0,720901.0,266894.0,54347.0,161.0,14.0
45,0,653995.0,156689.0,55108.0,549.0,142.0
60,0,398688.0,246851.0,47206.0,1481.0,911.0
59,0,964748.0,513289.0,164673.0,4908.0,2980.0
12,0,246008.0,65072.0,4679.0,1300.0,288.0
51,0,437702.0,142270.0,46830.0,530.0,156.0
28,0,923736.0,530380.0,101445.0,8101.0,969.0
21,0,93780.0,29869.0,5836.0,64.0,1.0
25,0,850532.0,341308.0,132783.0,6034.0,1164.0
45,0,816686.0,103591.0,21316.0,1725.0,1040.0
46,0,163968.0,103563.0,37992.0,240.0,16.0
50,0,855149.0,353573.0,19159.0,8031.0,2339.0
29,0,95021.0,53627.0,5710.0,247.0,160.0
58,0,666014.0,258226.0,2992.0,3891.0,955.0
13,0,50387.0,25959.0,5578.0,189.0,62.0
25,0,462603.0,193187.0,65652.0,118.0,10.0
52,0,936629.0,152527.0,13366.0,2280.0,77.0
35,0,884994.0,508323.0,92891.0,8259.0,2588.0
56,0,503694.0,34246.0,10345.0,851.0,448.0
10,0,450378.0,244539.0,14703.0,2588.0,655.0
36,0,167738.0,24840.0,1182.0,111.0,49.0
29,0,949317.0,314260.0,97291.0,3304.0,611.0
58,0,625602.0,280992.0,92554.0,2553.0,1236.0
31,0,167901.0,22550.0,3340.0,92.0,43.0
15,0,367447.0,70849.0,26916.0,1716.0,861.0
11,0,915026.0,301972.0,23289.0,3904.0,1617.0
60,0,561447.0,365351.0,107826.0,2210.0,1420.0
48,0,27634.0,9877.0,2721.0,215.0,38.0
39,0,19580.0,10972.0,906.0,79.0,39.0
54,0,21027.0,11990.0,2287.0,174.0,32.0
48,0,402366.0,202809.0,48943.0,2463.0,358.0
46,0,324608.0,32083.0,1987.0,347.0,137.0
39,0,356228.0,125016.0,31933.0,1319.0,254.0
34,0,391549.0,122449.0,39180.0,1885.0,700.0
37,0,55157.0,13171.0,138.0,274.0,163.0
24,0,502319.0,156760.0,30376.0,2518.0,222.0
44,0,947867.0,164636.0,60474.0,2183.0,357.0
51,0,392253.0,99165.0,29214.0,1290.0,297.0
27,0,485080.0,318332.0,14436.0,777.0,47.0
6,0,973863.0,169780.0,16632.0,995.0,432.0
28,0,818106.0,350090.0,26140.0,2450.0,705.0
38,0,839577.0,173697.0,61208.0,3601.0,412.0
42,0,123374.0,50998.0,16872.0,569.0,320.0
52,0,4492.0,2168.0,247.0,25.0,6.0
33,0,90897.0,25450.0,634.0,207.0,82.0
20,0,650380.0,354841.0,58213.0,864.0,73.0
20,0,497094.0,225825.0,69791.0,193.0,56.0
8,0,683200.0,265426.0,96777.0,5812.0,1540.0
54,1,788686.0,340282.0,131854.0,4875.0,1667.0
6,0,474023.0,74997.0,18836.0,474.0,245.0
45,0,366084.0,98803.0,38444.0,1520.0,30.0
58,0,753407.0,134589.0,19351.0,786.0,454.0
35,0,425468.0,93682.0,21511.0,203.0,63.0
57,0,534705.0,299754.0,19196.0,3683.0,891.0
43,0,707411.0,292572.0,96437.0,4153.0,616.0
60,0,866425.0,16019.0,3695.0,102.0,65.0
41,0,437047.0,209319.0,60913.0,3358.0,195.0
19,0,200099.0,37766.0,66.0,925.0,391.0
10,0,934491.0,517989.0,46219.0,4917.0,2079.0
13,0,900057.0,354591.0,26689.0,5511.0,88.0
30,0,374969.0,211582.0,44258.0,782.0,97.0
52,0,764226.0,220220.0,7190.0,3873.0,1633.0
17,0,615333.0,186851.0,59811.0,3912.0,1345.0
58,0,107469.0,43472.0,13738.0,277.0,146.0
56,0,977627.0,384431.0,3710.0,5973.0,1465.0
55,0,566936.0,64931.0,7398.0,486.0,215.0
47,0,791919.0,354949.0,43477.0,337.0,28.0
21,0,203333.0,85203.0,13475.0,1512.0,737.0
59,0,915876.0,172489.0,51464.0,4043.0,2643.0
34,0,821388.0,331623.0,36543.0,4898.0,1350.0
14,0,724610.0,277212.0,50757.0,6045.0,2865.0
54,0,985208.0,559280.0,209360.0,8445.0,1025.0
37,0,34237.0,20463.0,1641.0,171.0,63.0
17,0,495608.0,123954.0,21766.0,2672.0,1652.0
12,0,500774.0,70692.0,27419.0,1434.0,186.0
24,0,703195.0,75955.0,6506.0,1593.0,863.0
32,0,388276.0,231068.0,63840.0,3070.0,1919.0
28,0,143368.0,45278.0,8667.0,687.0,327.0
22,0,502371.0,234305.0,6953.0,3912.0,2234.0
39,0,198022.0,41117.0,9822.0,180.0,31.0
50,0,239180.0,17601.0,432.0,156.0,34.0
55,0,860511.0,14354.0,569.0,216.0,111.0
50,0,158215.0,78236.0,17530.0,990.0,20.0
9,0,787001.0,99060.0,1656.0,999.0,652.0
22,0,412759.0,133788.0,16117.0,3283.0,1110.0
52,0,430226.0,282017.0,13007.0,4783.0,2364.0
31,0,752894.0,418125.0,42387.0,204.0,43.0
52,0,968606.0,150559.0,45295.0,3662.0,299.0
57,0,149198.0,95949.0,28152.0,625.0,86.0
20,0,268801.0,108812.0,4334.0,1316.0,623.0
22,0,335960.0,202097.0,72934.0,2578.0,1264.0
43,0,275864.0,257.0,91.0,3.0,1.0
60,0,611798.0,284269.0,2979.0,488.0,266.0
42,0,35992.0,20689.0,3181.0,457.0,113.0
37,0,903990.0,214866.0,54366.0,391.0,67.0
45,0,46288.0,24249.0,2208.0,182.0,56.0
44,0,745738.0,253846.0,41400.0,2295.0,690.0
52,0,602335.0,246068.0,81243.0,2158.0,674.0
52,0,143395.0,30934.0,6124.0,539.0,42.0
59,0,441682.0,283520.0,83571.0,6538.0,554.0
34,0,43457.0,19600.0,2232.0,181.0,30.0
57,0,629516.0,244065.0,23637.0,5339.0,1350.0
60,0,934566.0,242525.0,13164.0,4823.0,2693.0
53,0,774871.0,230564.0,8148.0,4735.0,1702.0
48,0,97765.0,13147.0,4848.0,130.0,60.0
28,0,176321.0,67294.0,23147.0,767.0,371.0
26,0,768901.0,141539.0,16786.0,286.0,36.0
34,0,98231.0,14224.0,1221.0,271.0,107.0
10,0,528048.0,81055.0,31395.0,1600.0,1023.0
33,0,607645.0,154445.0,24582.0,790.0,360.0
41,0,938636.0,452306.0,121057.0,9383.0,5868.0
26,0,47757.0,12958.0,4582.0,176.0,64.0
48,0,963096.0,416981.0,65289.0,10292.0,4152.0
27,0,570618.0,57057.0,15249.0,639.0,202.0
5,0,127073.0,24335.0,5995.0,178.0,6.0
47,0,148452.0,81436.0,31308.0,131.0,13.0
41,0,305078.0,135526.0,44149.0,3185.0,704.0
56,0,942078.0,415936.0,113690.0,10294.0,743.0
16,0,561846.0,344496.0,55380.0,3718.0,2230.0
9,0,118866.0,9469.0,3535.0,218.0,95.0
38,0,409990.0,258324.0,35669.0,5594.0,764.0
17,0,492389.0,72171.0,8812.0,1586.0,117.0
28,0,453239.0,280987.0,99044.0,1549.0,61.0
60,0,248821.0,7914.0,2090.0,110.0,26.0
45,0,673608.0,393823.0,115064.0,267.0,99.0
52,0,439932.0,86378.0,14138.0,1273.0,304.0
7,0,796285.0,216009.0,2340.0,2446.0,1054.0
41,0,583620.0,131453.0,3559.0,1956.0,463.0
15,0,720481.0,332737.0,9575.0,1172.0,437.0
36,0,228563.0,16156.0,2506.0,216.0,82.0
14,0,986457.0,158625.0,19343.0,1537.0,363.0
51,0,472435.0,256296.0,70252.0,4396.0,573.0
60,0,566859.0,159159.0,25651.0,516.0,270.0
47,0,604887.0,258955.0,59379.0,1413.0,234.0
53,0,879146.0,378660.0,98083.0,5441.0,112.0
9,0,19983.0,3656.0,752.0,45.0,23.0
54,0,167670.0,16432.0,897.0,50.0,2.0
17,0,536288.0,145310.0,47464.0,455.0,50.0
9,0,79905.0,25440.0,7262.0,575.0,105.0
47,0,123213.0,43516.0,12064.0,1035.0,563.0
40,0,215690.0,90459.0,27936.0,35.0,14.0
7,0,575449.0,136814.0,1775.0,2306.0,585.0
34,0,273508.0,130033.0,9427.0,810.0,216.0
10,0,66342.0,32347.0,10839.0,214.0,10.0
50,1,430968.0,29051.0,3155.0,345.0,127.0
37,0,49343.0,2622.0,1037.0,10.0,0.0
41,0,358326.0,39174.0,1021.0,75.0,8.0
20,0,89328.0,47658.0,13596.0,38.0,7.0
35,0,340288.0,226213.0,18514.0,5039.0,2043.0
10,0,828678.0,131713.0,109.0,2000.0,1044.0
57,0,974303.0,564241.0,97099.0,779.0,342.0
33,0,966728.0,207296.0,10567.0,1941.0,553.0
29,0,730021.0,203896.0,8267.0,3751.0,2191.0
7,0,523199.0,251052.0,48929.0,62.0,3.0
39,0,801951.0,344163.0,57608.0,8578.0,2942.0
16,0,388781.0,194163.0,41265.0,3001.0,748.0
51,0,542191.0,142183.0,25403.0,2602.0,1363.0
44,0,621445.0,297571.0,59066.0,2.0,0.0
34,0,637239.0,404191.0,33671.0,4309.0,961.0
6,0,840639.0,79706.0,26806.0,350.0,160.0
50,0,955782.0,226962.0,36969.0,2412.0,1204.0
55,0,520175.0,67179.0,13124.0,947.0,148.0
60,0,845076.0,330180.0,50111.0,5883.0,2831.0
19,0,793728.0,500465.0,83916.0,231.0,89.0
13,0,818483.0,459817.0,126673.0,948.0,219.0
34,0,365040.0,184603.0,42230.0,3661.0,765.0
21,0,245251.0,110662.0,7583.0,2652.0,788.0
30,0,195482.0,66869.0,26557.0,1465.0,928.0
15,0,362987.0,15666.0,5563.0,124.0,77.0
39,0,343898.0,15941.0,2366.0,344.0,17.0
5,0,868191.0,91869.0,10656.0,1807.0,652.0
37,0,681974.0,78619.0,16081.0,1827.0,815.0
7,0,379778.0,230867.0,30000.0,2737.0,934.0
17,0,398716.0,60032.0,11778.0,1235.0,206.0
37,0,326738.0,37638.0,3694.0,707.0,72.0
47,0,462388.0,198949.0,48494.0,1410.0,869.0
15,0,615985.0,379920.0,94865.0,5803.0,625.0
21,0,323007.0,109499.0,11856.0,1862.0,127.0
12,0,695349.0,381220.0,103839.0,3306.0,485.0
7,0,507745.0,177114.0,26877.0,4315.0,1843.0
57,0,191344.0,122840.0,11698.0,2626.0,1313.0
6,0,864482.0,20146.0,1289.0,255.0,59.0
22,0,948656.0,211567.0,67406.0,2622.0,865.0
16,0,570921.0,133834.0,33289.0,1987.0,450.0
44,0,251682.0,100932.0,28546.0,68.0,12.0
60,0,767804.0,280924.0,63286.0,6971.0,2840.0
47,0,955180.0,607412.0,184096.0,14417.0,9599.0
33,0,540642.0,203322.0,49142.0,4422.0,2320.0
48,0,921473.0,488901.0,135674.0,8262.0,4424.0
33,0,642226.0,263681.0,49643.0,6200.0,1720.0
53,0,977254.0,541148.0,202886.0,3501.0,1653.0
31,0,822938.0,88702.0,22364.0,1598.0,42.0
10,0,840054.0,539581.0,157403.0,1418.0,432.0
7,0,185307.0,118084.0,24499.0,2031.0,730.0
33,0,425727.0,214463.0,80510.0,4494.0,567.0
23,0,763410.0,284062.0,45254.0,2429.0,371.0
28,0,218954.0,65406.0,4544.0,859.0,554.0
49,0,546988.0,183715.0,28556.0,1596.0,441.0
15,0,340983.0,191462.0,47048.0,846.0,516.0
50,0,598608.0,182604.0,15284.0,4048.0,1417.0
20,0,417476.0,74971.0,3178.0,405.0,220.0
31,0,575887.0,24891.0,6096.0,27.0,16.0
59,0,715010.0,75224.0,21513.0,819.0,120.0
48,0,74902.0,48834.0,11263.0,183.0,30.0
11,0,484250.0,55832.0,16344.0,644.0,134.0
40,0,255962.0,17672.0,6495.0,18.0,5.0
44,0,288890.0,167123.0,24831.0,2139.0,264.0
12,0,653356.0,213584.0,58311.0,2573.0,1699.0
7,0,966841.0,165033.0,28072.0,251.0,36.0
31,0,912462.0,177578.0,16419.0,3456.0,1730.0
37,0,908004.0,405930.0,57487.0,1448.0,274.0
14,0,187381.0,100385.0,17248.0,2084.0,114.0
53,0,586747.0,338032.0,95336.0,3666.0,1946.0
11,0,660546.0,408955.0,49482.0,3381.0,1190.0
12,0,883527.0,102704.0,38326.0,2006.0,337.0
6,0,35251.0,9224.0,2005.0,95.0,11.0
39,0,25206.0,483.0,56.0,8.0,2.0
14,0,112926.0,18011.0,5513.0,336.0,123.0
55,0,25430.0,6671.0,563.0,131.0,44.0
59,0,876049.0,198909.0,23579.0,143.0,22.0
20,0,175153.0,52248.0,17966.0,572.0,195.0
41,0,611519.0,353175.0,8703.0,577.0,82.0
19,0,212167.0,103161.0,59.0,2353.0,626.0
59,0,879078.0,321638.0,121495.0,3530.0,1265.0
6,0,685425.0,409640.0,56782.0,2105.0,147.0
24,0,97276.0,36951.0,4740.0,496.0,231.0
21,0,414537.0,176541.0,47594.0,1226.0,603.0
10,0,461433.0,168353.0,60020.0,2226.0,378.0
31,0,522942.0,2807.0,344.0,21.0,7.0
50,0,252161.0,45157.0,13599.0,790.0,240.0
18,0,49885.0,23026.0,8429.0,365.0,69.0
8,0,617133.0,386624.0,144607.0,2322.0,1008.0
13,0,582037.0,212144.0,41520.0,5260.0,2940.0
52,0,769627.0,39999.0,8699.0,572.0,170.0
58,0,446795.0,260936.0,704.0,2361.0,645.0
54,0,670014.0,48887.0,13350.0,419.0,183.0
59,0,86412.0,38833.0,11906.0,220.0,104.0
12,0,406910.0,249951.0,54590.0,654.0,245.0
10,0,979779.0,523491.0,12319.0,7365.0,3497.0
15,0,347482.0,73966.0,10958.0,341.0,163.0
24,0,621344.0,84811.0,13404.0,1478.0,481.0
43,0,993075.0,418086.0,49093.0,4960.0,917.0
55,0,112161.0,71371.0,17520.0,824.0,38.0
11,0,283248.0,141731.0,49655.0,1694.0,522.0
42,0,185733.0,65011.0,485.0,891.0,323.0
41,0,729847.0,92800.0,36698.0,1188.0,272.0
24,0,195382.0,30474.0,2101.0,518.0,231.0
38,0,408206.0,93135.0,24875.0,127.0,56.0
6,0,539451.0,241373.0,86681.0,3225.0,1067.0
25,0,894093.0,542756.0,33139.0,10420.0,5767.0
9,0,392336.0,212175.0,41783.0,150.0,49.0
34,0,196853.0,67722.0,21690.0,408.0,111.0
23,0,505086.0,15138.0,3708.0,89.0,21.0
14,0,566118.0,339086.0,77451.0,2499.0,594.0
60,0,465062.0,240424.0,91673.0,1065.0,40.0
5,0,409886.0,690.0,231.0,4.0,1.0
36,0,569720.0,145529.0,51076.0,3064.0,1929.0
34,0,83923.0,6703.0,32.0,35.0,16.0
51,0,522189.0,42065.0,15062.0,977.0,347.0
46,0,803998.0,10513.0,3173.0,51.0,32.0
17,0,321742.0,190904.0,13483.0,720.0,112.0
22,0,735097.0,356417.0,136107.0,4360.0,470.0
27,0,26942.0,6784.0,1616.0,145.0,95.0
48,0,249353.0,165770.0,30834.0,3867.0,2505.0
34,0,778877.0,463823.0,117403.0,6173.0,1841.0
21,0,620155.0,41001.0,3626.0,304.0,136.0
35,0,495254.0,196426.0,36936.0,3571.0,190.0
52,0,837794.0,497308.0,119503.0,1589.0,463.0
50,0,644701.0,425412.0,154281.0,1638.0,189.0
55,0,697866.0,95971.0,37513.0,596.0,348.0
37,0,365648.0,106846.0,6864.0,1459.0,559.0
6,0,875450.0,512739.0,115388.0,11825.0,1276.0
59,0,869766.0,238014.0,89680.0,1076.0,165.0
56,0,804439.0,273095.0,4204.0,5303.0,1848.0
54,0,434978.0,257335.0,40986.0,5939.0,3145.0
47,0,65212.0,39496.0,10676.0,648.0,143.0
38,0,695232.0,116744.0,2942.0,1249.0,770.0
21,0,806342.0,310415.0,98988.0,4995.0,1610.0
7,0,140909.0,36055.0,13346.0,240.0,94.0
26,0,830323.0,59703.0,11456.0,319.0,180.0
25,0,501453.0,99752.0,10697.0,1949.0,1245.0
13,0,128049.0,1435.0,215.0,6.0,0.0
21,0,691136.0,144381.0,17285.0,1815.0,600.0
21,0,482315.0,182573.0,58560.0,1426.0,69.0
37,0,393419.0,102149.0,22934.0,1838.0,657.0
33,0,600124.0,37750.0,11971.0,470.0,208.0
22,0,730826.0,189253.0,7560.0,232.0,57.0
6,0,823509.0,205544.0,23399.0,5005.0,2424.0
23,0,427187.0,192073.0,62831.0,2067.0,215.0
7,0,961716.0,421077.0,10337.0,6433.0,339.0
27,0,776573.0,433912.0,160448.0,3915.0,932.0
22,0,910449.0,32941.0,6058.0,199.0,11.0
58,0,784589.0,335364.0,132498.0,2975.0,296.0
32,0,350879.0,129456.0,3933.0,546.0,35.0
36,0,151322.0,31307.0,7029.0,524.0,309.0
58,0,873824.0,461537.0,55574.0,10805.0,4126.0
24,0,5430.0,1829.0,299.0,21.0,4.0
47,0,827961.0,439073.0,24608.0,7156.0,4650.0
35,0,504204.0,14729.0,5329.0,163.0,32.0
52,0,122771.0,71819.0,12072.0,1556.0,138.0
55,0,583198.0,156629.0,38901.0,720.0,347.0
52,0,316847.0,22970.0,6774.0,265.0,90.0
13,0,315102.0,37288.0,7425.0,671.0,393.0
54,0,777817.0,435094.0,125779.0,4870.0,815.0
10,0,874953.0,491415.0,69537.0,9778.0,5807.0
35,0,312854.0,77615.0,28056.0,1246.0,279.0
50,0,939926.0,18864.0,568.0,320.0,47.0
36,0,903255.0,388037.0,59832.0,1262.0,727.0
37,0,248556.0,6793.0,795.0,145.0,62.0
42,0,411788.0,184261.0,13526.0,470.0,298.0
58,0,895132.0,480609.0,20535.0,8895.0,2477.0
12,0,927298.0,92220.0,17786.0,865.0,384.0
54,0,860709.0,53526.0,17519.0,741.0,87.0
19,0,974914.0,223231.0,60961.0,5180.0,795.0
57,0,39877.0,12137.0,716.0,14.0,9.0
11,0,697063.0,331445.0,58571.0,1557.0,298.0
59,0,281480.0,76351.0,5132.0,81.0,22.0
31,0,245441.0,72424.0,5259.0,776.0,514.0
42,0,260455.0,65633.0,19486.0,592.0,133.0
12,0,748210.0,261980.0,83776.0,2351.0,253.0
47,0,388980.0,122087.0,17501.0,435.0,57.0
50,0,825590.0,279335.0,68510.0,393.0,47.0
14,0,68187.0,8330.0,2474.0,72.0,14.0
37,0,714915.0,341124.0,50963.0,5578.0,1964.0
49,0,660737.0,361813.0,113136.0,5143.0,3199.0
29,0,741327.0,190677.0,35988.0,1218.0,752.0
40,0,225873.0,11298.0,702.0,187.0,45.0
58,0,274848.0,143071.0,4970.0,519.0,68.0
49,0,983019.0,11944.0,2849.0,120.0,33.0
26,0,200522.0,17725.0,6198.0,252.0,95.0
60,0,185164.0,26802.0,666.0,347.0,168.0
39,0,668849.0,83050.0,4636.0,1601.0,207.0
50,0,595884.0,218450.0,79029.0,2699.0,1799.0
19,0,795461.0,361279.0,9434.0,524.0,34.0
51,0,617794.0,31494.0,9115.0,166.0,99.0
33,0,633189.0,117382.0,6333.0,2917.0,630.0
54,0,635175.0,360654.0,34730.0,4785.0,281.0
42,0,121540.0,5417.0,291.0,26.0,5.0
9,0,792567.0,486430.0,138676.0,6942.0,4454.0
8,0,512501.0,268513.0,6786.0,757.0,24.0
23,0,20856.0,510.0,16.0,8.0,0.0
26,0,671306.0,210857.0,49388.0,4842.0,3059.0
5,0,877282.0,308264.0,100193.0,3798.0,2103.0
29,0,455849.0,82920.0,25069.0,818.0,428.0
10,0,92223.0,31738.0,11525.0,672.0,84.0
12,0,474091.0,80462.0,6245.0,937.0,578.0
14,0,518382.0,238410.0,43185.0,2910.0,985.0
26,0,838800.0,480834.0,103001.0,8241.0,5029.0
37,0,506410.0,141252.0,51299.0,499.0,76.0
33,0,100037.0,29455.0,3200.0,669.0,198.0
14,0,197114.0,38466.0,10223.0,637.0,335.0
11,0,485920.0,139745.0,17343.0,2028.0,384.0
17,0,374387.0,149544.0,27038.0,2304.0,623.0
60,0,579545.0,322472.0,8155.0,770.0,183.0
34,0,939285.0,350454.0,123971.0,5734.0,2274.0
9,0,830707.0,175298.0,19925.0,2369.0,16.0
23,0,522281.0,30070.0,4956.0,715.0,285.0
38,0,283943.0,8374.0,1683.0,173.0,106.0
49,0,926367.0,364654.0,66866.0,7831.0,3239.0
54,0,904712.0,79172.0,25100.0,1147.0,545.0
13,0,70275.0,46662.0,14217.0,593.0,235.0
51,0,995583.0,164067.0,63139.0,2571.0,212.0
14,0,422693.0,124491.0,17723.0,2051.0,491.0
45,0,902392.0,39892.0,8089.0,260.0,15.0
56,0,209656.0,44287.0,1157.0,470.0,184.0
40,0,269535.0,73055.0,27999.0,870.0,330.0
44,0,245853.0,135153.0,23660.0,1772.0,234.0
43,0,144147.0,39429.0,6327.0,779.0,469.0
26,0,200731.0,63255.0,5763.0,652.0,363.0
40,0,632617.0,10226.0,4022.0,48.0,24.0
17,0,678077.0,431312.0,103310.0,5932.0,109.0
40,0,434981.0,147507.0,24926.0,3441.0,258.0
37,0,105313.0,16794.0,2114.0,160.0,24.0
16,0,384698.0,60046.0,18750.0,1354.0,12.0
18,0,322422.0,45259.0,4460.0,480.0,234.0
44,0,198328.0,89421.0,27500.0,714.0,333.0
34,0,718298.0,200811.0,27458.0,3316.0,1639.0
46,0,506928.0,64165.0,10355.0,606.0,181.0
50,0,905967.0,28651.0,9909.0,626.0,1.0
8,0,241755.0,129844.0,1934.0,1547.0,383.0
47,0,486549.0,214423.0,58397.0,1614.0,50.0
17,0,708941.0,119621.0,16555.0,783.0,421.0
16,0,466943.0,5828.0,2035.0,51.0,5.0
32,0,721536.0,260411.0,29165.0,3729.0,2218.0
43,0,930808.0,583031.0,30593.0,13315.0,7458.0
21,0,725997.0,215802.0,76291.0,3312.0,1471.0
44,0,636786.0,376453.0,87973.0,746.0,487.0
31,0,666454.0,413198.0,29942.0,4437.0,544.0
37,0,263729.0,91517.0,28090.0,1211.0,178.0
37,0,777593.0,515945.0,106024.0,3421.0,1684.0
59,0,5496.0,1906.0,642.0,32.0,7.0
58,0,413674.0,108527.0,6481.0,2264.0,1244.0
24,0,403308.0,180158.0,27931.0,1030.0,77.0
46,0,528196.0,200297.0,3645.0,2268.0,1124.0
14,0,633474.0,293345.0,95903.0,865.0,294.0
22,0,454050.0,219908.0,9795.0,3111.0,1390.0
11,0,591083.0,387943.0,118033.0,6352.0,2415.0
50,0,976489.0,635335.0,118110.0,5523.0,909.0
